"","dico_meus_sui_volo_habeo_jam_neo","idem_is_coepio_alius_omnis_meus_rideo","magnus_suus_venio_omnis_nitor_malus_tantus","omnis_sui_meus_jam_facio_tamquam_multus","sui_omnis_meus_suus_tamquam_coepio_possum","supo_jam_unus_lego_metior_mors_rapio","suus_neo_facio_magnus_alius_verbum_sui","totus_suus_pectus_omnis_lacrima_malus_lego","nitor_tellus_omnis_caelus_magnus_peto_sanguis"
"principium",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"proditio",9.14268996224069e-06,1.18726774074822e-05,0.00127160789152303,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"prodo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"prohibeo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"proiecit",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"propior",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"prospicio",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Puer",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"pulvis",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"purgamentum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00143717005563698,1.47000455701413e-05,1.47651601281616e-05,0.00100538174936424
"purus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.0012960847973103,1.29824606956002e-05,1.42294064914552e-05,0.000749702324077205,1.47651601281616e-05,1.9713367634593e-05
"putes",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"Quae",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00297671851282355
"quaerere",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00148470460258427,0.000753023166536241,1.9713367634593e-05
"quaesivi",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"quando",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00221970688109133,1.47651601281616e-05,1.9713367634593e-05
"Quem",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00148470460258427,1.47651601281616e-05,1.9713367634593e-05
"Quicquid",0.000466277188074275,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"Quisquis",9.14268996224069e-06,1.18726774074822e-05,0.00190111674871265,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Quos",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.000749702324077205,1.47651601281616e-05,1.9713367634593e-05
"quot",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"rabies",9.14268996224069e-06,1.18726774074822e-05,0.00127160789152303,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"rana",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,0.00131122853025562,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"ratis",9.14268996224069e-06,1.18726774074822e-05,0.000642099034333413,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"reddidit",9.14268996224069e-06,1.18726774074822e-05,0.000642099034333413,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00148470460258427,1.47651601281616e-05,1.9713367634593e-05
"refert",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"reficio",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"regius",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00297671851282355
"reicio",0.00092341168618631,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.000749702324077205,1.47651601281616e-05,1.9713367634593e-05
"reliquiae",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"remitto",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"repeto",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.000662105495475612,1.42294064914552e-05,1.47000455701413e-05,0.00149128117294432,1.9713367634593e-05
"repono",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00148470460258427,1.47651601281616e-05,1.9713367634593e-05
"rogus",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"rubor",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"sacra",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00221970688109133,1.47651601281616e-05,1.9713367634593e-05
"sacramentum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"saltare",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sanguinem",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sanguineus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sarcinula",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"scaphe",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"scelus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00148470460258427,1.47651601281616e-05,0.00100538174936424
"scholasticus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,0.00148470460258427,1.47651601281616e-05,1.9713367634593e-05
"Scis",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.0012960847973103,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00100538174936424
"scissus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"scriblita",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"scyphus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Secundum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.0012960847973103,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.000753023166536241,1.9713367634593e-05
"securus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.000749702324077205,1.47651601281616e-05,0.00199105013109389
"sepelio",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00297671851282355
"servi",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"servilis",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sevir",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,0.00131122853025562,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"silva",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00148470460258427,0.000753023166536241,1.9713367634593e-05
"simulacrum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,0.00131122853025562,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"simulo",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,0.000654458660027975,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.000753023166536241,1.9713367634593e-05
"sint",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"solacium",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00143717005563698,0.000749702324077205,1.47651601281616e-05,1.9713367634593e-05
"solent",0.000466277188074275,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00149128117294432,1.9713367634593e-05
"solet",0.000466277188074275,1.18726774074822e-05,0.00127160789152303,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"solium",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"spado",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"speciosus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"spectaret",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"speculor",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"spissus",9.14268996224069e-06,1.18726774074822e-05,0.00190111674871265,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sterto",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"struo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00297671851282355
"studiosus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"stuprum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Suadeo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00149128117294432,1.9713367634593e-05
"subtilitas",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"succurro",9.14268996224069e-06,1.18726774074822e-05,0.00190111674871265,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sudo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.000662105495475612,0.00143717005563698,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"suis",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sumere",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"surgo",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sursum",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sustineo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sustulit",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,0.000662105495475612,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Tanta",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"taurus",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"telum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.000753023166536241,0.00199105013109389
"tenebat",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"tenebrae",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00297671851282355
"tenere",9.14268996224069e-06,1.18726774074822e-05,0.000642099034333413,0.0012960847973103,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"tenet",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,1.29824606956002e-05,0.00143717005563698,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"tertiana",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.0012960847973103,0.000662105495475612,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"testis",9.14268996224069e-06,1.18726774074822e-05,0.00127160789152303,1.28325227456466e-05,0.000662105495475612,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"timui",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.000749702324077205,1.47651601281616e-05,0.00199105013109389
"tollere",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"tormentum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"torqueo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
