"","identifier","text","eius_quem_fecit_suo_deinde_mea_manu","nunc_illum_quia_es_unquam_nemo_vides","iussit_mea_afferri_puerum_coepi_tota_fortunata","ita_plane_vinum_rogo_vos_bene_oportet","suum_mehercules_nemo_illum_puto_magis_potest","statim_fit_summam_puer_quem_esset_aquam","altera_habebat_pro_puer_omnium_nobis_factum","ceterum_mensam_ecce_factus_suam_hac_subito","homines_medio_amici_meo_quibus_volo_circa","fuit_illius_male_sestertium_sibi_quicquid_die","hic_c_illum_bene_erant_hanc_scio","minus_cocus_supra_puer_circa_voce_putes","triclinium_familia_eius_iussit_post_res_melius","nobis_pedes_servus_totum_cena_domini_sumus","homo_facere_potui_aliquis_panem_nostrum_plus"
"480","urn:cts:latinLit:phi0972.phi001:72.7","Cum haec placuissent, ducente per porticum Gitone ad ianuam venimus, ubi canis catenarius tanto nos tumultu excepit, ut Ascyltos etiam in piscinam ceciderit. Nec non ego quoque ebrius, qui etiam pictum timueram canem, dum natanti opem fero, in eundem gurgitem tractus sum. ","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.604819277108434","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"481","urn:cts:latinLit:phi0972.phi001:72.8","Servavit nos tamen atriensis, qui interventu suo et canem placavit et nos trementes extraxit in siccum. ","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"482","urn:cts:latinLit:phi0972.phi001:72.9","Et Giton quidem iam dudum se ratione acutissima redemerat a cane; quicquid enim a nobis acceperat de cena, latranti sparserat, at ille avocatus cibo furorem suppresserat. ","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.638095238095238","0.00317460317460317"
"483","urn:cts:latinLit:phi0972.phi001:72.10","Ceterum cum algentes utique petissemus ab atriense, ut nos extra ianuam emitteret,Erras inquit si putas te exire hac posse, qua venisti. Nemo unquam convivarum per eandem ianuam emissus est; alia intrant, alia exeunt.","0.00150375939849624","0.377443609022556","0.227067669172932","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.377443609022556","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"484","urn:cts:latinLit:phi0972.phi001:73.1","Quid faciamus homines miserrimi et novi generis labyrintho inclusi, quibus lavari iam coeperat votum esse? ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"485","urn:cts:latinLit:phi0972.phi001:73.2","Ultro ergo rogavimus, ut nos ad balneum duceret, proiectisque vestimentis, quae Giton in aditu siccare coepit, balneum intravimus, angustum scilicet et cisternae frigidariae simile, in quo Trimalchio rectus stabat. Ac ne sic quidem putidissimam eius iactationem licuit effugere; nam nihil melius esse dicebat quam sine turba lavari, et eo ipso loco aliquando pistrinum fuisse. ","0.141258741258741","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.840559440559441","0.0013986013986014","0.0013986013986014"
"486","urn:cts:latinLit:phi0972.phi001:73.3","Deinde ut lassatus consedit, invitatus balnei sono diduxit usque ad cameramos ebrium et coepit Menecratis cantica lacerare, sicut illi dicebant, qui linguam eius intellegebant. ","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"487","urn:cts:latinLit:phi0972.phi001:73.4","Ceteri convivae circa labrum manibus nexis currebant et gingilipho ingenti clamore exsonabant. Alii autem aut restrictis manibus anulos de pavimento conabantur tollere aut posito genu cervices post terga flectere et pedum extremos pollices tangere.","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.86236559139785","0.109677419354839","0.0021505376344086","0.0021505376344086"
"488","urn:cts:latinLit:phi0972.phi001:73.5","Nos, dum alii sibi ludos faciunt, in solium, quod Trimalchioni vaporabatur, descendimus. Ergo ebrietate discussa in aliud triclinium deducti sumus, ubi Fortunata disposuerat lautitias suas ita ut supra lucernas  aeneolosque piscatores notaverim et mensas totas argenteas calicesque circa fictiles inauratos et vinum in conspectu sacco defluens. ","0.00130718954248366","0.00130718954248366","0.328104575163399","0.262745098039216","0.00130718954248366","0.0666666666666667","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.328104575163399","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"489","urn:cts:latinLit:phi0972.phi001:73.6","Tum Trimalchio Amici inquit hodie servus meus barbatoriam fecit, homo praefiscini frugi et micarius. Itaque tangomenas faciamus et usque in lucem cenemus.","0.324731182795699","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.109677419354839","0.539784946236559"
"490","urn:cts:latinLit:phi0972.phi001:74.1","Haec dicente eo gallus gallinaceus cantavit. Qua voce confusus Trimalchio vinum sub mensa iussit effundi lucernamque etiam mero spargi. Immo anulum traiecit in dexteram manum et","0.245528455284553","0.0016260162601626","0.570731707317073","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.164227642276423","0.0016260162601626","0.0016260162601626","0.0016260162601626"
"491","urn:cts:latinLit:phi0972.phi001:74.2","non sine causa inquit hic bucinus signum dedit; nam aut incendium oportet fiat, aut aliquis in vicinia animam abiciet. ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.550684931506849"
"492","urn:cts:latinLit:phi0972.phi001:74.3","Longe a nobis. Itaque quisquis hunc indicem attulerit, corollarium accipiet. ","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606"
"493","urn:cts:latinLit:phi0972.phi001:74.4","Dicto citius de vicinia gallus allatus est, quem Trimalchio occidi iussit, ut aeno coctus fieret. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038"
"494","urn:cts:latinLit:phi0972.phi001:74.5","Laceratus igitur abillo doctissimo coco, qui paulo ante de porco aves piscesque fecerat, in caccabum est coniectus. Dumque Daedalus potionem fer ventissimam haurit, Fortunata mola buxea piper trivit. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.796825396825397","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"495","urn:cts:latinLit:phi0972.phi001:74.6","Sumptis igitur matteis respiciens ad familiam Trimalchio Quid vos inquit adhuc non cenastis? Abite, ut alii veniant ad officium. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"496","urn:cts:latinLit:phi0972.phi001:74.7","Subiit igitur alia classis, et illi quidem exclamavere: Vale Gai, hi autem: Ave Gai. ","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"497","urn:cts:latinLit:phi0972.phi001:74.8","Hinc primum hilaritas nostra turbata est; nam cum puer non inspeciosus inter novos intrasset ministros, invasit eum Trimalchio et osculari diutius coepit. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"498","urn:cts:latinLit:phi0972.phi001:74.9","Itaque Fortunata, ut ex aequo ius firmum approbaret, male dicere Trimalchioni coepit et purgamentum dedecusque praedicare, qui non contineret libidinem suam. Ultimo etiam adiecit:canis. ","0.0021505376344086","0.0021505376344086","0.539784946236559","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699","0.0021505376344086","0.0021505376344086","0.109677419354839","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"499","urn:cts:latinLit:phi0972.phi001:74.10","Trimalchio contra offensus convicio calicem in faciem Fortunatae immisit.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"500","urn:cts:latinLit:phi0972.phi001:74.11","Illa tanquam oculum perdidisset, exclamavit manusque trementes ad faciem suam admovit. ","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"501","urn:cts:latinLit:phi0972.phi001:74.12","Consternata est etiam Scintilla trepidantemque sinu suo texit. Immo puer quoque officiosus urceolum frigidum ad malam eius admovit, super quem incumbens Fortunata gemere ac flere coepit. ","0.86236559139785","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.109677419354839","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"502","urn:cts:latinLit:phi0972.phi001:74.13","Contra Trimalchio Quid enim? inquit ambubaia non meminit, sed de machina illam sustuli, hominem inter homines feci. At inflat se tanquam rana, et in sinum suum non spuit, codex, non mulier. ","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.444247787610619","0.00176991150442478","0.0902654867256637","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.0902654867256637"
"503","urn:cts:latinLit:phi0972.phi001:74.14","Sed hic, qui in pergula natus est, aedes non somniatur. Ita genium meum propitium habeam, curabo, domata sit Cassandra caligaria. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"504","urn:cts:latinLit:phi0972.phi001:74.15","Et ego, homo dipundiarius, sestertium centies accipere potui. Scis tu me non mentiri. Agatho, unguentarius herae proximae, seduxit me et 'Suadeo' inquit 'non patiaris genus tuum interire.' ","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.432258064516129","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.217204301075269"
"505","urn:cts:latinLit:phi0972.phi001:74.16","At ego dum bonatus ago et nolo videri levis, ipse mihi asciam in crus impegi. ","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"506","urn:cts:latinLit:phi0972.phi001:74.17","Recte, curabo, me unguibus quaeras. Et ut depraesentiarum intelligas, quid tibi feceris: Habinna, nolo, statuam eius in monumento meo ponas, ne mortuus quidem lites habeam. Immo, ut sciat me posse malum dare, nolo, me mortuum basiet.","0.652032520325203","0.0016260162601626","0.0016260162601626","0.326829268292683","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626"
